word,Positive,Negative
nghe thấy,0,0
nghi,0,0
nghi thức,0,0
nghi vấn,0,0
nghĩa hiệp,0,0
nghĩa khí,0,0
nghịch,0,0
nghịch đảo,0,0
nghich hành,0,0
nghịch lại,0,0
nghiêng,0,0
nghiệp dư,0,0
nghìn tỷ,0,0
ngỏ,0,0
ngoài,0,0
ngoại,0,0
ngoại bang,0,0
ngoại biên,0,0
ngoại cỡ,0,0
ngoại đạo,0,0
ngoại khổ,0,0
ngoại lai,0,0
ngoài lề,0,0
ngoài ôn đới,0,0
ngoại ôn đới,0,0
ngoài rìa,0,0
ngoại sinh,0,0
ngoài tài chính,0,0
ngoại tiết,0,0
ngoài tri giác,0,0
ngoại tuyến,0,0
ngoại vi,0,0
ngoài vòng pháp luật,0,0
ngôn ngữ,0,0
ngủ,0,0
ngũ cốc,0,0
ngược,0,0
ngược chiều,0,0
ngược dòng,0,0
nguội,0,0
người,0,0
người châu Âu,0,0
người cỡi ngựa,0,0
người già,0,0
người lớn,0,0
người mạo hiểm,0,0
người nhà quê,0,0
người phiêu lưu,0,0
người quen,0,0
nguyên,0,0
nguyên gốc,0,0
nguyên nhân,0,0
nguyên thể,0,0
nguyên văn,0,0
nhà binh,0,0
nhà kính,0,0
nhà thầu,0,0
nhắc đi nhắc lại,0,0
nhạc sĩ đại tài,0,0
nhám,0,0
nhàm,0,0
nhầm,0,0
nhắm,0,0
nhắm lại,0,0
nhám sì,0,0
nhẵn,0,0
nhân ái,0,0
nhân ba,0,0
nhận biết,0,0
nhân hóa,0,0
nhận lương,0,0
nhẩn nha,0,0
nhăn nheo,0,0
nhận nuôi,0,0
nhân tạo,0,0
nhận vào,0,0
nhặng,0,0
nhánh,0,0
nhanh trí,0,0
nhập,0,0
nhập khẩu,0,0
nhập ngoại,0,0
nhấp nhô,0,0
nhất nguyên,0,0
nhất thời,0,0
nhạy,0,0
nháy mắt,0,0
nhẹ,0,0
nhẹ bẫng,0,0
nhẹ hơn không khí,0,0
nhẹ nhõm,0,0
nhẹ như không,0,0
nhẹ tênh,0,0
nhếch,0,0
nhĩ,0,0
nhị bội,0,0
nhị phân,0,0
nhị thức,0,0
nhiễm khuẩn,0,0
nhiễm trùng,0,0
nhiệt đới,0,0
nhiều biến cố,0,0
nhiều biến động,0,0
nhiều cành,0,0
nhiều dạng,0,0
nhiều dầu mỡ,0,0
nhiều gió,0,0
nhiều góc cạnh,0,0
nhiều hơn,0,0
nhiều hơn mức đủ,0,0
nhiều làn,0,0
nhiều lời,0,0
nhiều mặt,0,0
nhiều màu,0,0
nhiều mục,0,0
nhiều muối,0,0
nhiều nghĩa,0,0
nhiều ngôn ngữ,0,0
nhiều nhánh,0,0
nhiều nhựa,0,0
nhiều nội dung,0,0
nhiều nước,0,0
nhiều phía,0,0
nhiều tập,0,0
nhiều thứ tiếng,0,0
nhiều từ,0,0
nhiều tuổi,0,0
nhiều xương,0,0
nhìn lại dĩ vãng,0,0
nhịp nhàng,0,0
nhỏ,0,0
nhỏ bé,0,0
nhỏ dần,0,0
nhỏ giọt,0,0
nho nhỏ,0,0
nhơ nhốc,0,0
nhô ra,0,0
nhỏ tuổi hơn,0,0
nhỏ xinh,0,0
nhoà,0,0
nhoáng,0,0
nhóm,0,0
nhộn nhoạm,0,0
nhớt,0,0
nhợt,0,0
như,0,0
như anh em,0,0
như bột,0,0
như chị em,0,0
như con ít,0,0
như đàn bà,0,0
nhừ đòn,0,0
như gió,0,0
như gỗ,0,0
như hề,0,0
như kịch,0,0
như kim loại,0,0
như mơ,0,0
như một gia đình,0,0
như một giấc mơ,0,0
như nhau,0,0
như sừng,0,0
như thần,0,0
như thánh,0,0
như trút nước,0,0
nhựa đường,0,0
nhuận,0,0
nhún nhẩy,0,0
nhược trương,0,0
niềm tin,0,0
nín thinh,0,0
no,0,0
nổ,0,0
no đòn,0,0
nở nang,0,0
nói,0,0
nội,0,0
nội bộ,0,0
nội địa,0,0
nội động từ,0,0
nói đùa,0,0
Nồi hơi,0,0
nối kết,0,0
nơi nào đó,0,0
nơi ở,0,0
nói quanh,0,0
nội sinh,0,0
nội tại,0,0
nội tâm,0,0
nội thất,0,0
nối tiếp,0,0
nói trên,0,0
nội trú,0,0
nói về không gian,0,0
nờm nợp,0,0
nóng ấm,0,0
nóng hổi,0,0
nông nghiệp,0,0
nóng rực,0,0
nông thôn,0,0
nộp đơn,0,0
nữ,0,0
nữ nhi,0,0
nữ tính,0,0
nửa nghiêm trang nửa hài hước,0,0
nung núc,0,0
nước,0,0
nước đôi,0,0
nước đồng minh,0,0
nước hai,0,0
nước kiệu,0,0
nước ròng,0,0
nuôi,0,0
nườm nượp,0,0
nướng,0,0
núp,0,0
nứt nẻ,0,0
ô,0,0
ở bên,0,0
ở bên dưới,0,0
ở bên ngoài,0,0
ở bên trái,0,0
ở bên trong,0,0
ô danh,0,0
ở địa cực,0,0
ở dưới,0,0
ở dưới bề mặt,0,0
ở dưới quyền,0,0
ở giữa,0,0
ở gốc,0,0
ở hậu trường,0,0
ở hướng đông,0,0
ở lưng,0,0
ở ngay dưới,0,0
ở ngoài,0,0
ở ngoài rìa,0,0
ổ ong,0,0
ở phần đuôi,0,0
ở phía đông,0,0
ở phía dưới,0,0
ở phía đuôi,0,0
ở phía ngoài,0,0
ở phía sau,0,0
ở phía tây,0,0
ở phía Tây sông Mississippi,0,0
ở phía trái,0,0
ở phía trong,0,0
ở phía trước,0,0
ở rễ,0,0
ở sát dưới,0,0
ở sau,0,0
ở sau sân khấu,0,0
ở thời ấy,0,0
ở thời đó,0,0
ở trên,0,0
ở trên cùng,0,0
ô trọc,0,0
ở trong,0,0
ở trước,0,0
ở xa,0,0
ở xung quanh,0,0
oằn,0,0
oặt,0,0
oi,0,0
ôi,0,0
oi bức,0,0
ổn,0,0
ổn định,0,0
ổn thoả,0,0
ông chủ,0,0
ống nhòm,0,0
pha,0,0
phá lên,0,0
pha trộn,0,0
phác họa,0,0
phách,0,0
phai,0,0
phải lối,0,0
phai mờ,0,0
phải thanh toán,0,0
phải trả,0,0
phàm tục,0,0
phấn,0,0
phản,0,0
phân bố,0,0
phân bổ,0,0
phân cành,0,0
phản chiếu,0,0
phân công,0,0
phản diện,0,0
phần đít,0,0
phân đôi,0,0
phân đốt,0,0
phần đuôi,0,0
phản khoa học,0,0
phân kỳ,0,0
phân làn,0,0
phân liệt,0,0
phân nhánh,0,0
phản quang,0,0
phân rã,0,0
phân rẽ,0,0
phân tán,0,0
phân tích tính,0,0
phân tính,0,0
phản trắc,0,0
phản xạ,0,0
phân xử,0,0
phẳng,0,0
phẳng lặng,0,0
phảng phất,0,0
pháp lí,0,0
pháp lý,0,0
phấp phỏng,0,0
phát hiện,0,0
phát triển ngầm,0,0
phê,0,0
phệ,0,0
phê bình,0,0
phe phái,0,0
phèo,0,0
phí,0,0
phi bạo lực,0,0
phi cá nhân,0,0
phi chính trị,0,0
phi giáo hội,0,0
phi mậu dịch,0,0
phi ngôn ngữ,0,0
phi pháp,0,0
phi tài chính,0,0
phi thiết giáp,0,0
phi tiêu chuẩn,0,0
phi tín ngưỡng,0,0
phi trường,0,0
phi vật chất,0,0
phi võ trang,0,0
phi vũ trang,0,0
phi xã hội,0,0
phía có gió,0,0
phía có gió thổi,0,0
phía đít,0,0
phía đông,0,0
phía Đông Mĩ,0,0
phía dưới,0,0
phía đuôi,0,0
phía gió,0,0
phía gió thổi,0,0
phía ngoài,0,0
phía sau,0,0
phía sau sân khấu,0,0
phía tây,0,0
phía Tây sông Mississippi,0,0
phía trên,0,0
phía trong,0,0
phía trước,0,0
phiến diện,0,0
phiến loạn,0,0
phiếu,0,0
phình đại,0,0
phình ra,0,0
phình to,0,0
phô bày ra,0,0
phổ dụng,0,0
phổ quát,0,0
phổ thông,0,0
phôi,0,0
phối hợp,0,0
phôi thai,0,0
phóng đãng,0,0
phòng không,0,0
phòng ngủ,0,0
phong phú,0,0
phồng ra,0,0
phòng tắm,0,0
phòng thủ,0,0
phòng thủ được,0,0
phong tục,0,0
phóng viên,0,0
phóng xạ,0,0
phớt,0,0
phủ,0,0
phụ,0,0
phụ cận,0,0
phụ cấp,0,0
phủ định,0,0
phù du,0,0
phụ hệ,0,0
phụ kiện,0,0
phụ lưu,0,0
phụ nữ,0,0
phụ quyền,0,0
phù sa,0,0
phủ sương,0,0
phụ thêm,0,0
phụ tùng,0,0
phức điệu,0,0
phúc lợi,0,0
phúc tổ,0,0
phục tùng mệnh lệnh,0,0
phun trào,0,0
phung phí,0,0
phương bắc,0,0
phương đông,0,0
phương nam,0,0
phương nằm ngang,0,0
phương ngang,0,0
qua,0,0
quá,0,0
quả banh,0,0
quá cảnh,0,0
quá chừng,0,0
quá chừng mực,0,0
quá cỡ,0,0
qua đêm,0,0
quá ham muốn tình dục,0,0
quá hạn,0,0
quá hứng tình,0,0
quá khổ,0,0
quá khứ,0,0
quá kì hạn,0,0
qua lại,0,0
quá lớn,0,0
quá mức,0,0
quá nhiều,0,0
quá nửa,0,0
quả óc chó,0,0
quả táo,0,0
quá thể,0,0
quá thời hạn,0,0
quái ác,0,0
quán,0,0
quăn,0,0
quằn,0,0
quản,0,0
quần áo,0,0
quán ba,0,0
quần đảo,0,0
quan hệ,0,0
quan hệ máu mủ,0,0
quan hệ ruột thịt,0,0
quân nhân,0,0
quan niệm,0,0
quân phiệt,0,0
quấn quanh,0,0
quân sự,0,0
quan trọng nhất,0,0
quan yếu,0,0
quang,0,0
quăng,0,0
quảng canh,0,0
quảng cáo,0,0
quang đãng,0,0
quầng đỏ,0,0
quang hợp,0,0
quang mây,0,0
quang minh chính đại,0,0
quanh năm,0,0
quanh quéo,0,0
quặp,0,0
quắt,0,0
quắt lại,0,0
quàu quạu,0,0
quay,0,0
quầy hàng,0,0
quay quắc,0,0
quay quanh,0,0
quê,0,0
quen,0,0
quen biết,0,0
quen mặt,0,0
quen miệng,0,0
quét đi,0,0
qui chế,0,0
qui định,0,0
qui mô,0,0
qui tắc,0,0
quick-frozen,0,0
quốc gia,0,0
quốc ngữ,0,0
quốc nội,0,0
quốc vương,0,0
quỷ ác,0,0
quy chế,0,0
quỹ đạo,0,0
quy định,0,0
quy mô,0,0
quy nạp,0,0
quy tắc,0,0
quyền,0,0
quyết định,0,0
ra bên ngoài,0,0
ra dấu,0,0
ra ngoài,0,0
ra ngoài rìa,0,0
ra vẻ,0,0
ra xa,0,0
rậm,0,0
rậm lông,0,0
rậm rạp,0,0
rầm rộ,0,0
rạn,0,0
rắn rỏi,0,0
răng cưa,0,0
rạng Đông,0,0
ranh giới,0,0
rành mạch,0,0
ráo,0,0
ráo hoảnh,0,0
ráp,0,0
rất mạnh mẽ,0,0
rất nhỏ,0,0
rau,0,0
râu,0,0
rầy rà,0,0
rễ tre,0,0
rền,0,0
rỉ,0,0
rì rầm,0,0
rìa,0,0
riêng,0,0
riêng biệt,0,0
riêng đặc biệt,0,0
riêng lẻ,0,0
riêng mình,0,0
riêng ra,0,0
riêng rẽ,0,0
riêng tư,0,0
rõ,0,0
rợ,0,0
rối,0,0
rỗi,0,0
rời,0,0
rời ra,0,0
rời rạc,0,0
rối tung,0,0
rời xa,0,0
rốn,0,0
rộn rịch,0,0
ròng,0,0
rỗng,0,0
rộng lớn,0,0
rộng lùng thùng,0,0
rỗng nghĩa,0,0
rộng thùng thình,0,0
rũ,0,0
rủ,0,0
rũ xuống,0,0
rủ xuống,0,0
rực,0,0
rủi ro,0,0
rún rẩy,0,0
rừng,0,0
rung rinh,0,0
rườm rà,0,0
ruột,0,0
ruột thịt,0,0
rượu,0,0
rút lại,0,0
rút ngắn lại,0,0
rút nước,0,0
rút rát,0,0
sách,0,0
sạch cỏ,0,0
sạch cỏ dại,0,0
sách nhỏ,0,0
sai lệch,0,0
sai sự thật,0,0
sai trái,0,0
sẫm,0,0
sạm,0,0
sậm,0,0
săm soi,0,0
săn,0,0
sẵn,0,0
săn chắc,0,0
sẵn có,0,0
san hô,0,0
sần sùi,0,0
sáng láng,0,0
sáng mắt,0,0
sáng nhẹ,0,0
sáo,0,0
sắp đổ,0,0
sắp hàng,0,0
sáp ong,0,0
sắp tới,0,0
sắp xếp,0,0
sát,0,0
sắt đá,0,0
sát dưới,0,0
sát gần,0,0
sát nách,0,0
sát ngay,0,0
sát nhau,0,0
sắt son,0,0
sau,0,0
sáu,0,0
sâu,0,0
sau lưng,0,0
sau này,0,0
sau phổ thông,0,0
sâu rộng,0,0
say,0,0
say đòn,0,0
sẻ chia,0,0
sẽ tới về sau,0,0
sền sệt,0,0
sệt,0,0
siêu âm,0,0
siêu hạng,0,0
siêu lớn,0,0
siêu nghiệm,0,0
siêu nhỏ,0,0
siêu thường,0,0
siêu vi,0,0
sin sít,0,0
sinh lí học,0,0
sinh ngoài,0,0
sinh quyển,0,0
sinh trong,0,0
sinh viên,0,0
sít,0,0
sơ bộ,0,0
số ít,0,0
so le,0,0
số lùi,0,0
số lượng,0,0
số lượng lớn,0,0
sờ mó được,0,0
số một,0,0
số mũ,0,0
số nhiều,0,0
so sánh,0,0
so sánh được,0,0
so sánh ngầm,0,0
sơ suất,0,0
sờ vào,0,0
sợi,0,0
sôi động,0,0
sớm biết,0,0
sớm hơn,0,0
sớm nhận thức,0,0
sớm nhất,0,0
sớm phát triển,0,0
sớm tinh khôn,0,0
son,0,0
sờn lòng,0,0
son sắt,0,0
sống,0,0
sống còn,0,0
sống mãi,0,0
song phương,0,0
song song,0,0
staccato,0,0
sự bảo hộ,0,0
sự bỏ đạo,0,0
sự cắt bỏ,0,0
sự cắt đi,0,0
sự che chở,0,0
sự dời lại,0,0
sự kết lại,0,0
sự nhập tịch,0,0
sự phập phòng,0,0
sự sám hối,0,0
sự sôi,0,0
sự tăng,0,0
sự trùng hợp,0,0
súc tích,0,0
sủi,0,0
sùng,0,0
sũng,0,0
sừng,0,0
sửng sốt,0,0
sưởi,0,0
sưởi ấm,0,0
suôn,0,0
suông,0,0
suốt,0,0
suốt chỉ,0,0
suốt đêm,0,0
suốt năm,0,0
suốt ngày suốt đêm,0,0
sút,0,0
suy dinh dưỡng,0,0
suy đoán,0,0
suy tư,0,0
suy vi,0,0
tác động,0,0
tác động qua lại,0,0
tách đôi,0,0
tách rời,0,0
tách rời ra,0,0
tái,0,0
tài chính,0,0
tài tình,0,0
tam,0,0
tám,0,0
tâm,0,0
tắm biển,0,0
tầm cao,0,0
tầm chương trích cú,0,0
tầm cỡ,0,0
tạm dừng lại,0,0
tạm được,0,0
tam giác,0,0
tâm hồn,0,0
tâm lí,0,0
tâm linh,0,0
tâm lý,0,0
tắm nắng,0,0
tầm tầm,0,0
tạm thời,0,0
tan,0,0
tan chảy,0,0
tận cùng,0,0
tán loạn,0,0
tản quyền,0,0
tân thời,0,0
tầng dưới,0,0
tăng gấp đôi,0,0
tầng hầm,0,0
tánh dể bảo,0,0
táo,0,0
táo gan,0,0
tạo hướng,0,0
tạo tác,0,0
Tạo xấp xỉ,0,0
tạp,0,0
tập đoàn,0,0
tập hợp,0,0
tập huấn,0,0
tấp nập,0,0
tập nghề,0,0
tập thể,0,0
tập trung sâu,0,0
tắt,0,0
tất cả,0,0
tay,0,0
tây,0,0
tẩy,0,0
tay ba,0,0
tây ba lô,0,0
tay bo,0,0
tay không,0,0
tay trắng,0,0
tây vị,0,0
tê,0,0
tế bào,0,0
tênô,0,0
tê-nô,0,0
teo,0,0
teo lại,0,0
teo nhỏ,0,0
tẹt,0,0
tẹt và hếch,0,0
tha,0,0
thái độ,0,0
thấm,0,0
thẫm,0,0
thảm,0,0
thấm nước,0,0
thâm trầm,0,0
thám tử,0,0
thân,0,0
thần kinh,0,0
thần thoại,0,0
thần thông,0,0
thân thuộc,0,0
thẳng,0,0
thẳng đứng,0,0
thằng một mạch,0,0
thẳng thớm,0,0
thẳng thừng,0,0
tháng trước,0,0
thắng yên,0,0
thanh,0,0
thánh,0,0
thành cục,0,0
thanh mảnh,0,0
thanh niên,0,0
thành niên,0,0
thành phần,0,0
thành tảng,0,0
thanh thản,0,0
thanh thanh,0,0
thanh thiếu niên,0,0
thảnh thơi,0,0
thảo luận,0,0
thao thức,0,0
tháo vát,0,0
thấp giọng,0,0
thập phân,0,0
thắt đáy lưng ong,0,0
thật là,0,0
thất lạc,0,0
thắt lại,0,0
thất thanh,0,0
thật tình,0,0
thầu,0,0
thấy,0,0
thay đổi nhanh,0,0
thay thế,0,0
thay xác,0,0
thé,0,0
thế,0,0
thể đa bội,0,0
thế gian,0,0
thế giới,0,0
thế kỷ,0,0
thế phẩm,0,0
thể thao,0,0
thế tục,0,0
thể xác,0,0
thêm,0,0
thèm ăn,0,0
thêm nếm,0,0
thêm vào,0,0
thẹn,0,0
thênh thang,0,0
theo,0,0
theo ABC,0,0
theo alpha B,0,0
theo anphabê,0,0
theo bảng chữ cái,0,0
theo bảng mẫu tự,0,0
theo cảm tính,0,0
theo chu kì,0,0
theo chu kỳ,0,0
theo đạo,0,0
theo đòi,0,0
theo đúng với,0,0
theo lô-gích,0,0
theo mùa,0,0
theo pháp luật,0,0
theo qui chế,0,0
theo qui định,0,0
theo qui tắc,0,0
theo quy chế,0,0
theo quy định,0,0
theo quy tắc,0,0
theo quy ước,0,0
theo sau,0,0
theo thời gian,0,0
theo thứ tự,0,0
theo thứ tự ABC,0,0
theo thứ tự bảng chữ cái,0,0
theo trật tự,0,0
thép,0,0
thêu,0,0
thị giác,0,0
thi hành,0,0
thì thầm,0,0
thì thào,0,0
thích chí,0,0
thích tranh luận,0,0
thiên chúa,0,0
thiên lệch,0,0
thiên nhiên,0,0
thiên tư,0,0
thiên về,0,0
thiết bị,0,0
thiết giáp,0,0
thiết kế,0,0
thiết yếu,0,0
thiểu,0,0
thiếu chín chắn,0,0
thiếu giáo dục,0,0
thiếu khả năng,0,0
thiếu khoa học,0,0
thiếu kinh nghiệm,0,0
thiếu lửa,0,0
thiếu mĩ thuật,0,0
thiếu năng lực,0,0
thiếu thẩm mĩ,0,0
thiếu thận trọng,0,0
thình lình,0,0
thịt bò,0,0
thơ,0,0
thơ ca,0,0
thợ lặn,0,0
thò ra,0,0
thô ráp,0,0
thợ rèn,0,0
thoả đáng,0,0
thoả mãn,0,0
thoại,0,0
thoáng,0,0
thoáng đãng,0,0
thời ấy,0,0
thời đó,0,0
thời gian đầu,0,0
thời kì đầu,0,0
thời kỳ đầu,0,0
thời nay,0,0
thời tại,0,0
thời thượng,0,0
thời tiền sử,0,0
thời tiết,0,0
thời trang,0,0
thổi từ hướng đông,0,0
thổi từ hướng tây,0,0
thổi từng cơn,0,0
thổi từng đợt,0,0
thời xưa,0,0
thon dài,0,0
thon thả,0,0
thông,0,0
thông đồng,0,0
thông dụng,0,0
thông gió,0,0
thông thoáng,0,0
thông thường,0,0
thông tục,0,0
thu,0,0
thứ,0,0
thứ bậc,0,0
thứ cấp,0,0
thủ cựu,0,0
thủ đô,0,0
thư giãn,0,0
thứ hai,0,0
thứ hai mươi,0,0
thu hẹp,0,0
thụ hưởng,0,0
thủ lĩnh,0,0
thứ một trăm,0,0
thư mục,0,0
thứ mười hai,0,0
thứ nhì,0,0
thu nhỏ,0,0
thứ tám,0,0
thu thập,0,0
thứ tự,0,0
thứ yếu,0,0
thừa lời,0,0
thừa nhận,0,0
thưa thớt,0,0
thừa từ,0,0
thuận chiều,0,0
thuần chủng,0,0
thuần khiết,0,0
thuần lí thuyết,0,0
thuận tay phải,0,0
thuần tính,0,0
thức,0,0
thực chất,0,0
thực dân,0,0
thúc đẩy,0,0
thực hiện được,0,0
thực hiện trước,0,0
thực là,0,0
thực nghiệm,0,0
thực tiễn,0,0
thực vật,0,0
thực vật học,0,0
thật,0,0
thủng,0,0
thụng,0,0
thùng rác,0,0
thùng rượu,0,0
thùng thình,0,0
thuộc,0,0
thuộc bản đồ,0,0
thuộc chất gỗ,0,0
thuộc chủng tổng khác,0,0
thuộc công đoàn,0,0
thuộc địa cực,0,0
thuộc gia đình,0,0
thuộc giai cấp tư bản,0,0
thuốc giảm đau,0,0
thuộc không gian,0,0
thuộc lí thuyết,0,0
thuộc lý thuyết,0,0
thuốc mê,0,0
thuộc nhân dân,0,0
thuộc nước ngoài,0,0
thuộc phái nữ,0,0
thuộc quân đồng minh,0,0
thuốc tẩy uế,0,0
thuộc thành phần vị ngữ,0,0
thuộc toán,0,0
thuộc toán học,0,0
thuộc về âm phủ,0,0
thuộc về âm ti,0,0
thuộc về âm ty,0,0
thuộc về bán cầu,0,0
thuộc về bàn giấy,0,0
thuộc về bầu dục,0,0
thuộc về biện chứng pháp,0,0
thuộc về giác quan,0,0
thuộc về giai cấp tư sản,0,0
thuộc về lửa,0,0
thuộc về mẫu tự,0,0
thuộc về mèo,0,0
thuộc về nhà nước,0,0
thuộc về thể thao,0,0
thuộc về thường dân,0,0
thuộc về tôn giáo,0,0
thuộc về tượng trưng,0,0
thuộc về văn phòng,0,0
thuộc về xích đạo,0,0
thuộc vị ngữ,0,0
thuộc xã hội,0,0
thuộc xích đạo,0,0
thuôn,0,0
thuôn dài,0,0
thường,0,0
thượng,0,0
thượng cổ,0,0
thường dân,0,0
thương gia,0,0
thường kì,0,0
thương mại,0,0
thương mến,0,0
thường ngày,0,0
thường nhật,0,0
thường trực,0,0
thường xuyên,0,0
thướt tha,0,0
thuỷ hoá,0,0
thủy sản,0,0
thuỷ sinh,0,0
thủy văn,0,0
thuyết quan niệm,0,0
tỉ lệ thuận,0,0
tí xíu,0,0
tỉa,0,0
tia nước,0,0
tịch biên,0,0
tích điện,0,0
tích luỹ,0,0
tích lũy,0,0
tiệm cận,0,0
tiền,0,0
tiền chiến,0,0
tiền đề,0,0
tiên phát,0,0
tiền sử,0,0
tiền ứng trước,0,0
tiếng đập,0,0
tiếng khàn khàn,0,0
tiếng nổ,0,0
tiếng trầm,0,0
tiếng vang,0,0
tiếp đến,0,0
tiếp nối,0,0
tiếp theo,0,0
tiếp tục,0,0
tiểu,0,0
tiêu dùng,0,0
tiểu học,0,0
tiểu sử,0,0
tiêu thụ,0,0
tím,0,0
tin mừng,0,0
tinh,0,0
tĩnh,0,0
tính axit,0,0
tỉnh bơ,0,0
tính cả,0,0
tính diễn dịch,0,0
tính được,0,0
tính duy vật,0,0
tĩnh lặng,0,0
tỉnh lẻ,0,0
tinh mơ,0,0
tình nguyện,0,0
tỉnh queo,0,0
tinh sương,0,0
tính suy diễn,0,0
tinh thần,0,0
tính từ,0,0
tĩnh vật,0,0
tinh vi,0,0
tổ hợp,0,0
to lớn khác thường,0,0
to tổ chảng,0,0
tổ vật,0,0
toả,0,0
toả ra,0,0
toả tròn,0,0
toạc móng heo,0,0
toàn bộ,0,0
toàn cầu,0,0
toàn phần,0,0
toàn thể,0,0
toàn thế giới,0,0
toàn thời gian,0,0
tốc độ cao,0,0
tốc kí,0,0
tốc ký,0,0
tóc vàng,0,0
tơi,0,0
tới,0,0
tội,0,0
tối đa,0,0
tới được,0,0
tới hạn,0,0
tối mò,0,0
tối quan trọng,0,0
tối thiểu,0,0
tơi xốp,0,0
tồn tại mãi mãi,0,0
tổng,0,0
tổng cộng,0,0
tổng hợp,0,0
tổng hợp tính,0,0
tổng thể,0,0
tột bậc,0,0
tột cùng,0,0
tột đỉnh,0,0
tột độ,0,0
trả giá quá đắt,0,0
trá hình,0,0
trả lời,0,0
trác táng,0,0
trai,0,0
trái,0,0
trái bơ,0,0
trái đất,0,0
trái hiến pháp,0,0
trại lính,0,0
trái nghĩa,0,0
trái ngược nhau,0,0
trải qua,0,0
trái thói,0,0
trái với thói thường,0,0
trầm lặng,0,0
trầm tĩnh,0,0
Trạm trộn,0,0
trăm tuổi,0,0
tràn,0,0
trần,0,0
trận bão tuyết,0,0
trần gian,0,0
tràn ngập,0,0
tràn sức sống,0,0
trần thế,0,0
tràn trề nhựa sống,0,0
